13055,7.25,9.72,2.4700000000000006
48231,7.25,10.37,3.119999999999999
01045,7.25,9.38,2.130000000000001
40073,7.25,9.53,2.2799999999999994
37177,7.25,10.28,3.0299999999999994
37175,7.25,10.12,2.869999999999999
37173,7.25,10.41,3.16
37171,7.25,10.28,3.0299999999999994
37179,7.25,11.0,3.75
08053,8.0,11.19,3.1899999999999995
08051,8.0,10.67,2.67
48029,7.25,9.98,2.7300000000000004
08057,8.0,10.33,2.33
08055,8.0,10.2,2.1999999999999993
08059,8.0,10.79,2.789999999999999
54089,7.25,9.69,2.4399999999999995
31129,7.25,9.24,1.9900000000000002
31127,7.25,9.24,1.9900000000000002
31125,7.25,9.24,1.9900000000000002
31123,7.25,9.24,1.9900000000000002
31121,7.25,9.24,1.9900000000000002
18149,7.25,9.54,2.289999999999999
54085,7.25,9.67,2.42
37125,7.25,10.29,3.039999999999999
18141,7.25,9.84,2.59
18143,7.25,9.38,2.130000000000001
18145,7.25,9.94,2.6899999999999995
18147,7.25,9.06,1.8100000000000005
37127,7.25,10.45,3.1999999999999993
37121,7.25,9.96,2.710000000000001
29109,7.5,9.41,1.9100000000000001
46011,7.25,9.06,1.8100000000000005
05093,7.25,8.85,1.5999999999999996
29101,7.5,9.66,2.16
29103,7.5,9.03,1.5299999999999994
37123,7.25,10.18,2.9299999999999997
29105,7.5,9.03,1.5299999999999994
29107,7.5,9.95,2.4499999999999993
55111,7.25,10.37,3.119999999999999
55113,7.25,9.54,2.289999999999999
55115,7.25,9.95,2.6999999999999993
55117,7.25,10.08,2.83
48303,7.25,9.75,2.5
55119,7.25,9.34,2.09
34041,8.25,11.02,2.7699999999999996
46013,7.25,9.12,1.8699999999999992
48301,7.25,9.47,2.2200000000000006
48307,7.25,9.4,2.1500000000000004
51161,7.25,10.02,2.7699999999999996
54081,7.25,10.03,2.7799999999999994
48305,7.25,9.4,2.1500000000000004
47035,7.25,9.58,2.33
47037,7.25,11.04,3.789999999999999
47031,7.25,9.47,2.2200000000000006
47033,7.25,9.55,2.3000000000000007
06109,9.0,10.34,1.3399999999999999
06107,9.0,10.25,1.25
06105,9.0,11.16,2.16
47039,7.25,9.46,2.210000000000001
06103,9.0,9.85,0.8499999999999996
06101,9.0,9.93,0.9299999999999997
46137,7.25,9.3,2.0500000000000007
55029,7.25,9.55,2.3000000000000007
19149,7.25,9.74,2.49
39171,7.95,9.38,1.4300000000000006
19147,7.25,9.53,2.2799999999999994
39173,7.95,9.03,1.0799999999999992
19145,7.25,9.53,2.2799999999999994
39175,7.95,9.25,1.2999999999999998
19143,7.25,9.69,2.4399999999999995
55023,7.25,9.95,2.6999999999999993
19141,7.25,9.78,2.5299999999999994
54083,7.25,10.05,2.8000000000000007
40141,7.25,9.26,2.01
30049,7.9,9.82,1.92
22019,7.25,10.43,3.1799999999999997
22013,7.25,10.11,2.8599999999999994
22011,7.25,10.39,3.1400000000000006
22017,7.25,10.39,3.1400000000000006
22015,7.25,10.39,3.1400000000000006
46129,7.25,9.3,2.0500000000000007
06039,9.0,10.35,1.3499999999999996
06033,9.0,10.79,1.7899999999999991
06031,9.0,10.21,1.2100000000000009
06037,9.0,12.44,3.4399999999999995
06035,9.0,10.9,1.9000000000000004
27143,8.0,9.76,1.7599999999999998
16065,7.25,9.95,2.6999999999999993
27141,8.0,11.01,3.01
16067,7.25,9.99,2.74
27147,8.0,9.87,1.8699999999999992
16061,7.25,10.02,2.7699999999999996
27145,8.0,11.01,3.01
16063,7.25,9.99,2.74
51510,7.25,14.5,7.25
27149,8.0,10.31,2.3100000000000005
51530,7.25,9.83,2.58
39009,7.95,10.09,2.1399999999999997
16069,7.25,9.28,2.0299999999999994
21113,7.25,9.81,2.5600000000000005
21111,7.25,9.92,2.67
21117,7.25,9.64,2.3900000000000006
21115,7.25,9.46,2.210000000000001
48447,7.25,9.4,2.1500000000000004
21119,7.25,9.46,2.210000000000001
56045,7.25,9.57,2.3200000000000003
32009,8.25,9.02,0.7699999999999996
32005,8.25,10.34,2.09
32007,8.25,9.94,1.6899999999999995
32001,8.25,9.7,1.4499999999999993
32003,8.25,10.92,2.67
42021,7.25,9.34,2.09
26141,8.15,9.61,1.459999999999999
42023,7.25,9.37,2.119999999999999
26143,8.15,9.61,1.459999999999999
42025,7.25,10.75,3.5
26145,8.15,9.49,1.3399999999999999
42027,7.25,10.8,3.5500000000000007
12009,7.93,10.08,2.1500000000000004
42029,7.25,11.59,4.34
26149,8.15,9.75,1.5999999999999996
12005,7.93,11.05,3.120000000000001
12003,7.93,9.82,1.8900000000000006
12001,7.93,10.92,2.99
51107,7.25,14.5,7.25
51105,7.25,10.02,2.7699999999999996
51103,7.25,10.62,3.369999999999999
51101,7.25,11.95,4.699999999999999
51109,7.25,10.53,3.2799999999999994
05109,7.25,9.34,2.09
05103,7.25,9.38,2.130000000000001
05101,7.25,9.25,2.0
05107,7.25,9.25,2.0
05105,7.25,10.04,2.789999999999999
13289,7.25,10.01,2.76
13287,7.25,9.74,2.49
51127,7.25,11.95,4.699999999999999
13285,7.25,10.36,3.1099999999999994
13283,7.25,9.88,2.630000000000001
13281,7.25,10.11,2.8599999999999994
46099,7.25,9.82,2.5700000000000003
48121,7.25,10.37,3.119999999999999
30061,7.9,9.5,1.5999999999999996
48219,7.25,9.73,2.4800000000000004
48127,7.25,9.4,2.1500000000000004
53039,9.32,9.0,-0.3200000000000003
30063,7.9,10.54,2.639999999999999
26039,8.15,9.85,1.6999999999999993
05039,7.25,9.42,2.17
49047,7.25,11.23,3.9800000000000004
05037,7.25,9.56,2.3100000000000005
12133,7.93,9.66,1.7300000000000004
05035,7.25,10.33,3.08
26037,8.15,9.86,1.709999999999999
05033,7.25,9.53,2.2799999999999994
26031,8.15,9.61,1.459999999999999
